7186358|168|178.10
4260400|168|160.10
1673847|168|156.35
8011428|171|496.05
4186173|171|230.19
2078618|171|205.65
2422354|172|190.55
2711837|172|200.00
9161324|176|180.57
6256590|176|240.36
3263793|176|150.20
1666161|176|215.13
8730326|176|176.50
5385248|176|170.70
4926633|176|240.65
5608288|176|205.10
4239526|176|240.40
7667899|176|120.20
9035685|176|145.27
2272989|176|225.80
4785797|176|180.15
9254601|176|265.13
6625247|177|205.19
4764128|177|130.53
8063266|177|270.10
6642529|179|490.55
1095496|180|222.50
5516586|180|120.10
1810337|180|275.15
5021710|180|190.83
468713|180|240.10
5614501|180|220.76
1194796|180|220.46
1419134|180|215.23
5523676|180|220.48
99993|180|165.71
5327433|180|120.12
2455541|180|245.02
886007|181|205.25
2393155|181|470.10
1337747|181|160.15
7750442|181|205.19
5970476|181|245.11
2322453|181|190.42
9590074|181|105.00
702066|181|205.10
8011161|181|170.30
2714069|181|250.15
8822815|181|190.78
1881820|181|200.00
547386|181|165.10
358462|181|130.75
8191096|182|190.27
6519531|182|250.05
1935395|182|240.05
2414425|182|205.15
5448657|183|215.55
7156464|184|130.52
5867091|184|275.35
5096256|184|225.85
4124146|184|215.57
5523248|184|176.10
1274301|184|120.70
9135740|185|177.05
9647373|185|250.05
587746|185|220.41
7467833|185|165.71
6219855|185|176.25
8172011|185|490.25
1015938|185|175.30
9914100|185|215.20
7917630|185|145.23
325330|185|265.14
7082554|185|242.10
5633937|187|215.10
6395110|187|175.30
6415227|187|158.30
3204518|187|225.05
2895093|187|460.22
1264324|187|156.30
8704951|187|205.20
9688631|187|400.00
9647235|187|165.16
6924245|187|240.06
3108208|187|250.60
5609148|187|175.10
3356671|187|185.05
177169|187|240.55
5777237|189|156.26
7436605|189|165.16
2371560|189|240.65
9181508|189|215.58
8566138|189|140.17
3896887|189|270.00
9705797|189|165.16
2549736|189|165.40
3513366|189|265.26
5418664|189|245.02
5951062|189|125.11
5993544|189|105.05
1670717|190|145.14
8667621|190|120.50
7218958|192|260.00
833251|192|100.13
9500181|193|165.17
196723|193|120.70
4864365|193|240.60
2194774|193|130.96
1023530|193|200.25
8651175|193|140.20
821002|193|255.26
5492448|193|176.65
5852073|193|130.67
5974013|193|230.30
800670|193|125.12
5172236|193|195.12
8058267|193|177.15
5555137|193|190.80
2883185|193|170.40
7736722|193|177.10
7870420|193|130.40
787617|193|470.20
1343602|193|155.25
6960581|193|165.05
3671257|197|120.25
2940521|198|260.24
2155345|198|130.80
9650828|200|265.36
6863996|200|215.58
8343415|200|158.15
3461147|200|221.40
8850577|202|145.14
7038334|202|200.20
4494799|202|121.11
4466476|202|200.30
7730332|202|105.05
7751947|202|140.17
8776695|202|130.25
4796201|202|255.15
5715074|202|496.03
1185953|202|145.00
706375|207|195.08
6977219|207|120.18
3101369|207|221.15
9553812|207|225.90
9855390|210|145.26
213211|210|160.10
1201821|210|222.60
5631332|210|150.01
5203183|210|265.04
7635640|210|190.05
3515866|210|195.00
8334163|210|220.28
6276279|210|240.61
5422900|210|170.47
2953751|210|158.30
8184628|210|120.05
1568335|212|200.55
3719118|212|105.15
4467738|212|125.10
2322183|212|240.36
9585503|220|176.50
1219649|220|165.00
3078208|220|120.12
8697597|220|170.15
4393486|220|210.35
2042903|220|250.50
6408449|221|156.30
2343180|225|200.45
7075075|225|130.65
6070680|225|165.00
4297555|225|400.03
3997439|225|230.33
4690291|225|242.10
4952699|225|187.15
5230360|225|220.21
3559255|225|165.54
9833675|225|222.45
6226894|225|195.20
9384641|225|215.30
2228846|225|230.40
9858061|225|260.21
5741720|225|170.70
3300515|225|190.83
9908353|225|215.45
8876468|225|190.89
6003133|225|215.66
2626916|225|130.55
95930|225|145.25
8045463|225|200.20
8150807|225|156.26
3144084|228|180.00
231920|228|130.65
8395101|228|105.10
714970|228|490.20
9107420|228|470.22
4717502|228|145.70
8616874|228|160.10
5343065|228|177.05
3527882|228|270.30
9840270|228|215.30
9349299|229|120.60
9527000|231|156.27
5734269|231|490.15
133197|231|275.25
7950968|231|255.10
3158462|231|125.21
3826847|231|490.35
5323190|233|240.65
9937549|233|220.72
6329446|233|135.50
2874020|235|120.03
882621|235|125.13
5304811|236|260.21
5019538|236|190.50
7392097|237|255.26
369420|237|215.11
6013422|237|200.10
5839688|237|195.17
9698825|237|240.77
3065325|237|470.22
1398526|237|190.89
4413231|237|176.20
2174394|237|130.80
7306155|237|125.27
7282410|237|240.05
8793811|237|222.50
7988881|237|140.17
6811694|238|190.35
1151753|238|200.45
3538957|239|240.40
6018457|244|275.33
7104114|244|215.56
3961796|244|158.45
6686477|247|263.11
656516|247|220.03
8289716|247|490.30
2811492|247|165.40
9985912|249|145.15
2079666|249|105.05
3736668|249|120.30
8829603|249|180.15
4771038|251|215.15
9022788|254|135.36
6108316|254|215.14
6450159|254|158.20
5578347|254|496.04
2423492|254|221.35
7280242|254|221.05
4898942|254|125.21
9413078|254|140.35
7327507|254|215.66
3092518|255|165.07
1389931|255|185.15
620689|255|250.25
7642703|255|222.40
7627098|257|470.20
8104774|257|220.55
9401392|257|242.05
1564806|257|190.65
5665092|257|260.31*2
7846998|257|240.40
2545988|257|105.10
1481085|257|190.78
8560174|257|490.40
8095148|257|156.35
5622912|257|165.30
5930269|257|240.15
4718385|257|190.83
6754678|259|125.22
8359662|259|215.56
7271844|259|240.76
1308304|259|220.65
7926114|259|265.10
9738995|259|190.78
3859422|259|195.16
1666217|259|120.05
2258426|259|215.80
7205006|259|220.71
4051166|259|221.50
4739064|259|265.10
2812044|259|158.40
576060|259|120.14
222678|261|260.06
9651432|261|263.10
2277491|261|496.05
4297321|261|230.20
4049655|261|190.80
4386025|261|215.50
2923752|261|265.19
902536|261|220.73
131353|261|240.77
7099839|261|175.35
4085437|261|215.17
5013166|261|130.50
5738681|261|220.46
8089071|261|215.58
3406949|261|240.26
9464633|262|120.17
7258662|262|240.62
4296965|262|145.45
613553|262|165.30
9706930|262|125.50
8731598|262|240.10
2896540|262|221.40
2548618|262|178.10
1332197|262|275.10
5193602|262|165.50
3022088|262|275.05
1630570|263|120.12
3555800|263|125.13
4091127|263|215.80
3459119|264|120.17
3643873|264|145.05
5834388|264|255.26
6281568|266|275.40
2842141|266|165.71
5540453|266|220.16
4939699|267|130.40
3275708|267|130.66
5671070|267|120.09
2666394|267|130.55
7057753|267|120.07
5615803|267|135.05
7493425|267|170.25
7506603|267|120.03
7421999|267|130.20
9123309|267|155.43
9703280|267|470.23
998342|267|215.51
7155968|267|490.30
8015347|268|205.20
2016375|268|145.26
2350379|268|105.10
1959437|268|120.11
4561589|268|187.10
1427339|268|265.11
7190695|268|240.65
8118454|273|250.20
2951441|273|145.45
9184512|273|145.45
2432157|273|156.20
3877965|274|230.04
9042405|274|205.25
3599427|274|240.10
5143045|274|215.55
7173467|277|145.70
7028470|277|125.10
3047715|277|165.05
6517880|277|120.03
3321144|278|156.30
1739510|278|265.11
3080640|278|270.20
8718122|278|180.15
386126|280|170.55
5163275|280|225.95
3645097|280|200.11
9788372|280|135.05
5258044|280|190.76
5255471|280|135.36
4482370|282|125.10
9089155|282|176.35
4376604|282|270.25
4095923|282|240.55
7223720|282|178.15
7823632|282|190.55
973425|282|130.75
2738170|282|177.15
7883439|282|145.05
6642343|282|250.60
7884439|282|145.30
2872782|282|275.34
3664519|282|221.35
429185|283|470.20
1626413|283|255.15
300548|283|235.05
3760590|283|221.45
8864953|283|176.60
1240613|283|215.17
628781|283|115.01
1667918|283|220.65
3768486|283|125.50
3426885|284|250.15
4821726|285|215.20
4506663|286|240.50
6197219|287|195.12
672877|287|242.15
8977579|287|215.50
5086050|294|200.04
8500424|294|190.76
7002299|294|115.05
6814529|294|470.24
2104398|296|120.07
6733950|296|200.04
8167085|304|140.40
6050974|304|222.55
7203409|304|263.05
4699299|304|230.05
5976685|304|130.45
6053800|304|210.05
9792235|304|170.45
9382689|304|215.11
905463|304|265.16
7351909|308|220.21
5020186|308|215.23
1214128|308|230.25
2576245|308|470.21
5588141|308|170.47
3868531|308|225.05
383437|308|470.20
4645022|308|220.31
8405098|308|205.65
8882951|308|221.55
5039145|308|165.50
5455554|308|221.15
5872321|310|250.50
7494312|310|195.05
742373|310|175.25
5650393|312|120.50
841731|312|255.05
1358789|312|145.65
8544269|314|265.16
331907|314|496.04
2548645|314|190.79
2315824|314|250.35
6914972|314|220.71
892454|314|140.30
881630|314|190.45
564407|314|125.20
5099587|314|250.10
8267354|316|240.45
9589482|316|240.73
2474240|316|190.87
1598027|316|400.03
2233953|317|175.35
4186842|318|190.89
6380179|318|105.05
7917909|318|170.25
5262459|318|250.15
7563945|318|145.14
9052662|318|177.15
2098748|318|220.16
5316309|318|125.25
3851151|318|165.15
4907331|318|240.05
2084730|318|240.71
8657754|319|270.30
5218835|319|240.65
9279487|321|165.50
1271438|321|490.30
9033897|321|215.66
5801154|321|155.25
5123483|321|165.40
8885606|321|215.28
6374427|321|125.15
711910|321|240.31
5179701|321|180.45
8046750|321|120.01
1039321|321|265.08
2075571|321|145.70
8916268|325|220.48
1185891|325|125.55
2819261|325|165.17
6837899|326|270.35
1093998|326|230.40
2499285|328|120.45
4861526|328|260.24
264875|328|220.03
870629|329|165.72
5820823|329|125.11
2634074|329|170.30
5183520|331|190.65
3339207|331|140.20
6312437|331|135.50
9945322|332|175.35
2837730|332|215.25
8962090|332|490.40
6760870|332|155.42
1109423|334|240.45
7275144|334|215.12
5286432|334|180.52
4516767|334|260.32
6646049|334|215.14
6880367|334|205.55
1392340|341|210.45
5873203|344|230.25
1762002|344|190.86
5305767|344|195.12
4074097|344|176.60
9048780|346|240.63
2038077|346|135.25
9893756|346|230.00
300266|346|140.15
6633008|347|240.72
1952065|347|250.45
9717082|347|275.05
8505150|347|405.16
5049031|347|215.13
6527057|347|130.20
9113687|347|220.09
7598399|347|158.20
3136532|347|145.22
2327320|347|220.39
4618357|347|230.25
1885608|347|245.03
8876237|348|125.22
9937134|348|220.65
3936596|348|130.65
9805796|348|120.17
8821094|348|221.50
5615906|348|130.90
2521723|351|250.25
2924390|351|130.45
2295356|351|230.03
7163733|351|220.06
9109925|352|180.50
4301518|352|205.60
120473|353|120.16
5357031|353|170.47
58211|353|190.85
7258902|353|140.05
1546109|357|115.05
5128823|357|176.10
2210803|361|158.30
3994195|364|158.35
7930000|364|215.60
865077|364|190.23
9931262|364|215.10
3616499|364|125.20
3518052|364|215.20
9172695|369|255.00
3932947|369|270.25
3048032|369|225.75
2338495|369|190.20
379656|369|120.13
2610302|369|265.26
8531474|369|230.00
7159460|369|165.45
8847942|369|245.11
765789|369|150.05
7526759|369|177.20
1932780|371|265.13
5438059|371|220.39
3698233|372|125.13
645615|372|205.19
4609663|372|120.06
4639282|372|215.25
1006197|373|200.30
4986577|373|130.50
2483646|373|265.04
275744|373|180.05
9710581|373|230.04
9020837|373|240.76
2792550|373|200.00
8466575|373|158.15
4833240|378|130.30
6513844|378|158.45
2154449|379|230.20
5645955|379|130.85
1807175|379|165.25
3439369|382|470.05
1572468|382|170.05
990718|387|121.11
834977|387|130.52
2124211|387|275.25
5702362|387|240.37
9675075|387|210.45
8635450|387|145.14
4728335|387|156.10
8329179|387|190.70
9312399|387|221.10
1908952|387|195.17
8561552|387|225.90
4481168|387|240.06
9878449|387|140.20
155843|387|220.70
6781209|389|158.50
6509257|389|130.50
3762413|389|145.65
3644921|389|180.55
2838516|389|170.05
3233646|389|175.35
4803918|389|165.52
6844132|389|265.11
7575173|389|145.30
9629273|389|170.45
2987812|389|170.47
756828|389|120.07
7777897|389|220.60
3917176|390|265.35
5762486|390|187.05
807085|390|175.30
1892267|390|240.26
9052521|391|240.76
7707261|392|222.60
6951888|392|263.30
4649545|394|225.55
4189017|394|190.25
1645883|394|176.20
978698|394|170.30
2732822|394|180.55
8921340|394|263.10
7471159|394|190.72
3996833|394|225.90
4951864|394|265.45
4393123|395|215.75
8677601|395|230.05
1969676|395|205.19
9536372|395|120.01
1479171|397|222.50
5966532|397|222.40
9813029|397|221.50
9333297|397|170.45
9670937|397|120.15
6060619|397|240.25
6516880|397|190.87
8875628|397|220.73
828193|397|240.65
8854378|397|105.10
3777713|397|175.35
256422|397|135.35
5511416|397|177.20
9676207|397|176.10
1442326|397|170.05
6188703|397|155.42
9214176|397|156.30
5991988|397|176.10
8030300|397|100.05
5138835|397|185.10
3299586|397|490.25
7835998|397|240.05
2941153|397|490.50
355242|397|470.10
1195007|397|125.11
6958581|397|250.10
4143805|397|160.05
4528434|397|165.35
3036306|397|275.30
7102431|397|130.85
3689514|397|190.75
1133383|398|165.25
4277279|401|235.21
8277541|401|115.00
8940379|401|145.10
3129068|402|245.01
1156464|402|130.25
1289195|404|145.70
7902547|404|260.31*2
9759390|405|158.50
7942428|405|240.15
7905277|405|165.54
7116589|405|195.10
2521833|408|165.25
853308|408|225.75
5275366|408|405.12
560445|408|250.50
349953|409|170.65
2921962|409|265.45
834126|409|221.55
910929|409|158.35
2985474|409|165.71
2247210|409|145.60
1951835|410|190.55
6485065|410|190.25
5526782|413|496.02
529249|414|125.40
8975235|418|240.62
5747989|418|165.15
9106368|418|263.11
1079598|418|222.65
2966526|422|165.71
9234466|422|120.07
9635157|422|100.00
910554|422|222.40
9184838|422|222.30
9778880|422|265.17
2456224|422|175.20
3343077|422|405.18
7368437|422|270.05
711441|422|178.15
5875063|428|242.15
5981283|429|263.11
139688|429|120.14
2011811|429|215.51
9747060|429|156.30
6360664|429|145.25
3102749|429|265.36
6140896|429|130.52
2359757|429|210.10
9070436|429|220.73
6508226|429|150.01
5828443|429|230.30
3505618|429|220.03
9897967|429|200.35
6003523|429|221.35
9173769|429|195.17
4148288|429|160.10
410|429|158.15
6474941|429|496.05
3203388|429|205.15
5356625|429|120.25
1621590|430|220.65
7792291|431|165.20
6804627|431|135.25
8023927|431|270.25
7148236|431|135.55
4255098|432|195.06
6435823|432|125.12
9621157|432|490.47
4989664|432|265.36
6152104|432|265.45
726444|432|265.08
4784101|432|220.50
8698843|432|255.10
2922205|432|220.77
1884028|432|135.10
9511895|432|175.30
89157|435|165.09
2840554|435|187.15
8052403|435|255.26
7889356|435|200.03
1990247|435|240.55
3012485|435|200.11
7930559|435|400.03
1436055|435|165.20
852703|435|263.16
1077080|435|115.00
1904575|435|265.37
9458575|435|260.25
1636416|435|496.03
8536517|435|230.04
7461094|435|275.33
916879|435|240.08
9686277|435|190.80
4900506|435|160.15
3311549|435|275.25
2674040|435|125.50
6894744|435|220.60
6708595|435|177.05
9909720|435|165.25
3953468|435|255.15
8075839|435|178.15
6146121|435|120.50
3291449|435|180.55
6451463|435|120.00
1405502|435|215.10
6367963|435|215.30
6948803|435|215.05
7487262|436|180.03
2595567|436|221.40
4391806|437|158.50
5857693|440|200.25
7605376|440|275.34
1771922|442|165.08
3779650|443|120.15
1294033|443|176.65
4409578|445|180.05
4061291|447|240.72
2788573|447|263.15
8147585|447|225.30
9343426|448|145.10
8162735|448|125.21
1147897|448|205.60
9597221|448|265.09
9077830|454|221.20
1893853|454|156.27
6385512|454|125.45
4083523|454|240.25
7233157|454|120.60
1776566|454|190.50
1550493|454|240.36
9584308|454|240.32
3269380|454|130.25
1950607|454|490.47
982978|454|220.43
389623|454|225.15
4812357|454|245.03
8367771|454|240.06
8916996|455|145.20
7360320|455|156.30
4324271|455|220.18
9062154|455|240.46
9319288|455|160.10
3169379|455|222.55
2745406|455|100.13
613871|455|145.12
3224619|455|263.11
6403216|455|490.55
366879|455|260.21
8739651|459|496.02
6027484|459|135.36
8717565|459|220.03
6919093|460|205.60
7994453|460|260.32
9780317|462|245.03
3692043|462|260.34
5484316|462|177.05
970663|462|130.95
8013401|463|180.45
3034833|463|178.25
7679473|463|220.03
3486944|463|130.35
330919|464|125.14
5183786|464|187.10
4887067|466|230.40
9955922|466|140.30
6254603|466|185.05
1032842|466|220.16
3255335|466|470.05
5056820|466|240.48
3858032|466|175.30
3532176|466|205.25
5819589|466|220.50
3317998|466|460.22
1780829|466|115.08
4968395|466|100.05
5955264|466|205.65
7313297|466|220.41
7194445|473|175.35
7204023|473|235.07
9989124|473|215.52
1149709|473|240.62
7767102|475|145.12
2421267|475|145.40
8093782|475|130.35
5220873|476|200.50
7424718|476|187.25
3422573|476|175.45
7104029|482|145.60
3668349|482|240.15
1761258|482|190.42
6472722|482|160.05
4548298|482|158.30
5989513|482|145.23
5361162|482|260.31*2
637987|482|120.00
7742695|482|145.25
379220|482|105.00
1973572|482|125.60
9779305|482|175.25
6566550|482|190.23
2239659|483|230.32
5922108|483|120.45
4425433|484|176.45
7091992|485|470.23
3648974|485|178.15
2174975|485|240.30
1259232|485|205.55
4385071|485|150.15
8219455|485|120.09
7757728|485|235.06
1343112|485|165.00
4979870|485|177.15
7272039|485|155.43
5357018|485|255.27
2308639|485|120.14
67404|485|158.45
1834523|485|200.04
1618198|488|120.06
5842197|492|130.65
650168|493|230.05
3974125|493|490.20
9445562|493|150.01
3860902|493|120.20
4626260|493|105.13
4162373|493|120.30
1901233|493|221.05
8546705|493|120.12
7028883|493|200.20
8838241|493|156.10
8260029|496|165.10
7184427|497|120.00
7038710|497|155.30
2189532|497|155.40
7124993|497|145.10
6905552|497|140.20
2846010|497|250.35
6991938|497|222.60
5127530|497|140.05
4818606|497|242.10
5561283|497|115.01
8813313|497|215.52
2696779|497|200.25
6562430|497|240.60
5105076|497|179.11
9696959|499|120.16
4443446|499|130.50
312764|499|130.53
7145742|499|145.14
3035119|499|225.55
1128402|499|245.11
8666531|499|260.34
9147590|499|215.25
6925676|499|215.45
3441423|499|165.25
7602767|499|210.40
701507|499|210.05
8076837|499|190.85
8366713|499|130.30
9854379|499|177.20
6331572|499|175.40
1880499|500|275.34
1738774|500|135.55
9117332|503|195.12
9079714|503|220.21
5363048|503|125.25
4995241|503|275.40
7744109|503|240.48
3094084|503|140.15
4409931|503|230.30
5311918|503|200.50
8605376|503|250.50
5408383|504|275.15
6517372|504|165.07
7267090|504|255.00
5186901|504|165.50
5594906|504|195.10
5628733|504|240.61
6731149|504|120.20
3003048|504|145.27
5998733|504|490.40
3265588|504|145.27
1902701|504|187.10
7357399|504|215.80
1062363|504|230.32
9241139|505|120.50
8241163|505|140.25
5458975|505|265.09
6882766|507|225.65
1469476|507|145.12
6173564|507|230.32
6566809|507|130.30
7151002|509|125.22
7622210|509|260.06
7650408|522|265.12
4219888|522|215.28
1183834|523|105.15
4495554|523|220.28
1622106|523|250.20
8850293|526|120.18
9980577|526|195.11
4410282|526|130.55
8482244|526|200.11
5955872|526|135.25
6750552|526|205.18
700174|526|260.31*2
5570989|526|265.45
3157140|526|250.50
6175456|527|105.00
7684071|527|176.45
3952112|527|260.00
8130305|529|255.05
2300234|529|220.03
7835931|529|260.10
2550365|529|165.15
5920454|529|180.56
9352197|529|190.20
31271|529|275.35
1511944|529|190.75
3385177|529|490.20
5963681|529|100.13
7168636|529|490.10
3689422|529|165.00
2674837|529|170.05
2296506|529|220.74
6406236|530|263.11
6076165|530|215.12
464092|530|120.60
